CustomerID,성별,나이,금융자산(억),부동산(억),연간수익률(%),투자목표(Purpose),투자기간(InvestmentHorizion),위험선호도(RiskTolerance),신용등급(CreditRating)
4188,M,40s,18.95,52.21,12.410051009512134,Retire,Medium,Safe,AAA
4189,F,70+,81.86,83.76,3.727061579581759,Growth,Long,Safe,AA
4190,F,60s,33.57,72.76,1.7348163809101536,Growth,Medium,Aggressive,A
4191,F,70+,11.95,26.23,-2.0437416537793296,Retire,Medium,Active,A
4192,F,40s,15.56,45.84,-3.7911864472208623,Growth,Medium,Safe,A
4193,M,70+,52.6,149.08,2.7831712321102486,Inheritance,Long,Neutral,AA
4194,F,60s,66.39,86.82,-1.1828661024207987,Growth,Long,Safe,A
4195,F,60s,30.4,16.35,-0.4542120558739482,Retire,Short,Neutral,A
4196,M,40s,217.08,5.0,-0.1094031322397159,Growth,Long,Active,AA
4197,M,60s,57.94,43.25,5.279888427958657,Stable,Medium,Neutral,BBB
4198,M,70+,24.66,67.95,4.374663698411618,Growth,Medium,Safe,BBB
4199,M,60s,15.6,12.42,-4.500682990293392,Stable,Long,Safe,A
4200,F,60s,13.74,32.85,-0.645631278457437,Inheritance,Short,Safe,AAA
4201,F,70+,39.19,26.12,-4.8109904515391655,Growth,Short,Neutral,A
4202,M,50s,20.27,36.37,-2.191347352837892,Retire,Long,Neutral,AA
4203,M,60s,114.32,20.28,-11.62645944917957,Growth,Medium,Aggressive,BBB
4204,F,50s,96.84,105.79,5.617334178271793,Stable,Long,Active,A
4205,M,70+,49.72,37.83,12.403733408973228,Retire,Long,Safe,A
4206,M,40s,11.67,15.01,4.321615514212507,Stable,Medium,Neutral,AA
4207,M,50s,17.5,75.62,17.60019235773529,Retire,Short,Neutral,BBB
4208,M,60s,81.82,10.61,2.822223407022695,Inheritance,Short,Safe,AA
4209,M,60s,19.1,105.22,4.156394009249231,Stable,Medium,Safe,A
4210,M,60s,73.53,80.8,11.59002329314638,Growth,Medium,Aggressive,AA
4211,M,70+,43.8,115.68,7.295047360998752,Retire,Long,Neutral,AAA
4212,M,70+,31.23,28.72,-0.3688354501806712,Growth,Long,Neutral,BBB
4213,M,40s,17.08,21.19,16.609087667996935,Stable,Short,Neutral,BBB
4214,M,50s,27.79,35.72,2.302751658342772,Stable,Long,Safe,A
4215,F,40s,34.87,30.69,7.617474506520927,Inheritance,Short,Neutral,AAA
4216,F,50s,68.45,18.4,-2.809676555398644,Stable,Long,Active,AAA
4217,M,50s,14.75,20.12,-2.7053102120034533,Growth,Short,Avoid,AA
4218,M,70+,24.28,23.81,18.10042489004604,Retire,Short,Safe,AA
4219,F,60s,31.06,11.55,3.6731622750333592,Stable,Long,Neutral,AA
4220,M,40s,50.91,60.96,-5.383915112320548,Growth,Medium,Safe,BBB
4221,M,40s,14.49,31.59,-0.2747504951675084,Growth,Long,Neutral,A
4222,F,60s,10.45,25.09,4.238890653759442,Stable,Medium,Safe,AA
4223,F,50s,51.38,12.19,9.791989497658273,Inheritance,Short,Neutral,AAA
4224,F,50s,8.9,11.65,3.903562754012335,Stable,Long,Neutral,BBB
4225,M,70+,83.76,189.11,1.087929141620303,Stable,Long,Safe,AAA
4226,F,70+,26.45,18.83,-5.125372315648436,Stable,Short,Safe,AA
4227,M,50s,8.69,57.37,-5.715198618678674,Growth,Medium,Safe,BBB
4228,F,70+,20.4,38.34,-0.5222757009634593,Stable,Long,Safe,BBB
4229,M,50s,40.58,5.0,-2.744234809691237,Stable,Long,Neutral,AAA
4230,M,60s,19.57,166.2,-5.61592637335302,Inheritance,Long,Safe,AA
4231,F,50s,30.45,61.29,-4.301237355153209,Retire,Long,Neutral,AA
4232,M,40s,54.17,16.59,0.6092617865691263,Retire,Long,Neutral,AA
4233,M,70+,25.49,32.28,1.7481448704768532,Retire,Medium,Safe,AA
4234,F,50s,14.16,11.77,-3.233000821282394,Stable,Long,Neutral,AA
4235,M,60s,23.59,171.33,-7.81158664894408,Stable,Long,Neutral,AAA
4236,M,50s,92.93,14.63,9.64772050829854,Retire,Long,Safe,AA
4237,M,40s,115.36,20.68,1.2871726715646403,Stable,Medium,Neutral,AA
4238,F,40s,5.95,17.17,2.746882108309978,Stable,Long,Safe,A
4239,F,50s,71.72,35.6,3.675103657897583,Growth,Long,Safe,A
4240,M,60s,36.6,113.67,-2.52914882812364,Inheritance,Long,Safe,AA
4241,F,50s,62.75,165.74,11.125690981076808,Growth,Medium,Safe,AAA
4242,M,60s,19.29,23.12,7.8899981286069565,Retire,Long,Neutral,BBB
4243,F,60s,7.28,46.55,-1.6281696586245231,Retire,Long,Neutral,A
4244,M,60s,47.83,35.65,-5.233771457846947,Growth,Long,Avoid,AA
4245,M,50s,14.11,13.69,3.390480767964421,Growth,Long,Neutral,AA
4246,F,70+,9.87,293.04,1.0984491285545683,Retire,Long,Neutral,AA
4247,M,50s,10.44,112.9,11.643989081760587,Retire,Short,Safe,A
4248,M,50s,48.46,39.26,-3.9526046841846574,Growth,Medium,Active,A
4249,M,40s,33.5,137.51,-14.056236683825096,Stable,Short,Safe,AA
4250,F,50s,56.03,98.58,1.0615230785748109,Stable,Long,Active,BBB
4251,M,40s,51.18,35.65,-8.137459423155446,Retire,Medium,Safe,AAA
4252,M,60s,21.4,44.41,7.091185450544457,Growth,Long,Neutral,A
4253,M,50s,28.32,129.14,-6.060475361377948,Growth,Long,Active,A
4254,M,50s,19.9,14.13,3.670506439291432,Growth,Long,Neutral,AA
4255,M,60s,25.32,149.35,0.6867174386494979,Growth,Long,Avoid,A
4256,F,50s,13.82,27.04,5.51880564570586,Stable,Long,Neutral,AA
4257,F,50s,40.95,130.61,10.237362544909834,Growth,Long,Safe,BBB
4258,M,40s,70.82,32.96,2.989179457535851,Stable,Medium,Neutral,AAA
4259,M,60s,15.59,44.87,-4.140258514140216,Retire,Short,Neutral,AA
4260,M,40s,83.51,32.11,1.5134494394851927,Growth,Short,Neutral,BBB
4261,M,50s,32.81,20.52,2.1091788682595647,Stable,Short,Avoid,AAA
4262,F,50s,36.34,25.97,5.4808903734419046,Stable,Long,Neutral,BBB
4263,M,60s,7.69,114.57,-3.594975305827641,Other,Short,Avoid,AAA
4264,M,60s,7.06,5.0,2.4140047561183486,Other,Long,Safe,AA
4265,F,60s,33.63,10.86,5.687682802915073,Stable,Short,Neutral,AA
4266,M,40s,56.36,17.24,0.874269749037504,Retire,Long,Neutral,AAA
4267,F,50s,17.51,12.55,12.31215162897734,Stable,Medium,Neutral,AA
4268,M,50s,113.99,128.89,-5.361251463216766,Inheritance,Medium,Safe,AA
4269,F,40s,53.94,102.71,-6.7003959068142604,Retire,Medium,Active,AA
4270,F,50s,14.49,56.42,3.614338772810921,Other,Long,Neutral,AA
4271,F,50s,30.71,18.65,12.67976035613856,Retire,Medium,Safe,BBB
4272,F,50s,217.36,110.12,17.03998121932142,Stable,Long,Aggressive,AAA
4273,M,60s,11.09,7.93,-11.663627096810623,Stable,Long,Active,A
4274,M,50s,45.72,227.64,-4.4252452473108495,Retire,Medium,Safe,A
4275,F,60s,23.15,17.88,2.573164214028978,Inheritance,Short,Neutral,AA
4276,M,50s,52.75,26.16,4.326643509944961,Growth,Long,Neutral,A
4277,M,50s,82.58,22.5,8.986898528975985,Retire,Medium,Safe,AAA
4278,M,50s,22.0,12.61,0.310819746275226,Stable,Long,Safe,A
4279,M,40s,73.34,187.28,7.255331500699946,Growth,Short,Neutral,AAA
4280,M,40s,177.14,67.36,3.668814012972632,Retire,Long,Safe,AA
4281,M,50s,31.6,98.88,-4.051866174464569,Growth,Long,Active,A
4282,F,70+,56.14,11.01,3.4412185914054705,Retire,Long,Avoid,AAA
4283,M,60s,18.68,38.97,-11.093438617064333,Retire,Medium,Active,AAA
4284,M,40s,30.43,52.93,0.3687906758792936,Retire,Long,Active,AA
4285,M,60s,26.01,42.25,-1.036704431522295,Retire,Long,Neutral,AAA
4286,M,60s,56.69,11.65,6.117011943037598,Stable,Long,Safe,A
4287,F,60s,78.55,87.18,5.555937290641055,Other,Long,Neutral,A
4288,M,60s,27.45,36.94,7.117174514468361,Retire,Long,Neutral,BBB
4289,M,50s,102.2,14.02,-0.4917434572374035,Retire,Long,Neutral,AA
4290,F,50s,101.9,6.24,-2.1591298683826365,Retire,Long,Safe,A
4291,M,50s,59.0,57.17,4.292854293620585,Growth,Medium,Active,AA
4292,M,50s,19.83,300.49,9.5344022847766,Growth,Medium,Avoid,BBB
4293,M,50s,18.37,13.28,3.451247779437816,Growth,Long,Neutral,AAA
4294,F,60s,15.64,38.61,2.04212654029432,Retire,Medium,Active,A
4295,M,70+,64.03,89.97,1.626840407201735,Growth,Long,Neutral,BBB
4296,M,70+,11.37,10.56,2.493483023946164,Growth,Long,Safe,A
4297,M,70+,51.49,21.5,-3.835983643761143,Stable,Short,Safe,BBB
4298,M,60s,12.62,15.27,-2.0642218466089823,Stable,Medium,Neutral,AA
4299,M,70+,57.91,80.34,-4.420487681640895,Growth,Medium,Safe,A
4300,M,40s,30.38,109.18,0.0623041035611171,Stable,Long,Avoid,AA
4301,M,50s,87.09,38.21,6.770975800662926,Retire,Medium,Avoid,AAA
4302,F,50s,74.68,15.52,3.196651359189495,Stable,Medium,Neutral,AA
4303,F,60s,94.45,22.23,-3.7970184739674617,Stable,Long,Avoid,AA
4304,M,50s,96.41,18.78,2.287402701051211,Retire,Short,Active,AAA
4305,F,60s,33.61,13.74,-7.11113746163361,Growth,Long,Neutral,A
4306,M,40s,11.86,30.21,6.147077901457432,Growth,Long,Neutral,AAA
4307,M,50s,12.91,55.55,1.841675397427189,Stable,Short,Safe,AA
4308,F,60s,5.64,51.48,1.263233580090373,Stable,Short,Active,AA
4309,F,40s,12.59,32.87,-2.498849075136256,Growth,Medium,Avoid,AA
4310,F,50s,31.66,34.86,-12.481150897679536,Growth,Short,Avoid,AA
4311,M,50s,19.15,30.77,-5.553516370534006,Stable,Medium,Avoid,BBB
4312,F,50s,25.94,10.3,10.016190508028645,Growth,Long,Safe,BBB
4313,M,60s,44.44,38.25,5.03903363341629,Growth,Long,Neutral,A
4314,F,50s,23.49,19.58,7.597537774651841,Retire,Long,Neutral,AA
4315,F,60s,12.21,9.85,2.1547747583049226,Stable,Medium,Safe,A
4316,M,40s,28.71,46.23,-0.3330492587723221,Retire,Short,Neutral,A
4317,F,60s,14.6,19.1,6.137051781714176,Other,Medium,Neutral,BBB
4318,M,50s,24.13,40.65,12.44795055460135,Retire,Medium,Active,A
4319,M,60s,87.73,71.01,3.042514543830221,Retire,Long,Safe,A
4320,M,60s,24.13,14.08,8.230559896979495,Stable,Medium,Safe,AA
4321,M,50s,123.56,35.98,8.84337761552667,Growth,Medium,Safe,A
4322,F,70+,94.19,6.49,-6.354229674310375,Stable,Long,Safe,AAA
4323,F,60s,18.85,131.54,11.70775783303406,Growth,Long,Neutral,AAA
4324,M,50s,12.32,9.75,3.80008301303727,Growth,Long,Neutral,BBB
4325,F,40s,28.73,20.84,1.7523985387664751,Growth,Short,Safe,AA
4326,F,70+,75.39,110.45,1.3432390217064771,Growth,Short,Neutral,A
4327,M,60s,20.24,26.81,-8.856892828603558,Retire,Medium,Safe,AA
4328,F,50s,61.96,11.27,19.722014578997893,Inheritance,Short,Safe,AA
4329,M,50s,78.79,62.91,-0.8782353813476584,Growth,Long,Safe,AAA
4330,F,60s,16.13,61.65,2.2858796326439945,Inheritance,Long,Neutral,A
4331,M,60s,17.45,18.73,-1.0503955617242156,Growth,Long,Neutral,A
4332,M,60s,52.99,20.65,5.891572075825136,Growth,Short,Neutral,A
4333,M,50s,33.83,22.38,7.757191611292691,Retire,Short,Active,A
4334,F,60s,17.31,27.49,-1.514621193744714,Stable,Long,Neutral,A
4335,M,50s,22.61,6.03,0.0652371330342127,Stable,Medium,Safe,A
4336,M,50s,28.32,28.13,-0.031163762057973,Retire,Long,Safe,AA
4337,M,60s,8.57,164.93,-1.3049012886073408,Growth,Long,Active,BBB
4338,F,70+,55.29,14.79,4.671543380189225,Retire,Long,Neutral,AAA
4339,M,50s,20.43,19.59,-0.6737844891124944,Retire,Long,Neutral,AA
4340,M,50s,5.0,11.41,-1.035783032130555,Growth,Medium,Neutral,A
4341,M,60s,29.4,57.45,-6.633579458736216,Inheritance,Long,Safe,A
4342,M,50s,16.56,97.8,0.8293810405782587,Growth,Medium,Active,AAA
4343,F,60s,115.71,95.8,-1.5171083907325245,Growth,Medium,Safe,A
4344,F,60s,18.76,10.77,15.795313512660035,Stable,Medium,Safe,AA
4345,M,40s,12.45,51.93,4.028372220716081,Growth,Medium,Safe,AA
4346,M,70+,44.99,120.35,-4.652062998624718,Stable,Short,Neutral,A
4347,F,60s,17.67,52.39,9.380012421450324,Other,Short,Neutral,AA
4348,M,70+,16.06,50.94,11.099158859260672,Retire,Long,Neutral,A
4349,F,60s,45.04,21.66,0.9175444213692208,Growth,Long,Neutral,A
4350,F,70+,13.03,40.37,-4.425645138475409,Growth,Long,Neutral,A
4351,F,40s,9.34,100.75,3.2631309094385275,Stable,Medium,Safe,A
4352,M,50s,119.2,44.5,11.172977037100118,Growth,Medium,Neutral,BBB
4353,M,70+,47.64,10.77,-4.727478840078481,Growth,Short,Neutral,AA
4354,F,50s,24.26,21.97,2.977744030127094,Growth,Long,Neutral,AA
4355,M,40s,29.88,98.33,2.034791540499348,Retire,Long,Neutral,AA
4356,F,60s,44.91,44.36,3.224009658370086,Retire,Medium,Neutral,AAA
4357,M,60s,65.28,36.86,15.93428225220399,Retire,Long,Avoid,BBB
4358,F,40s,16.37,20.11,2.460631467673457,Retire,Long,Neutral,AAA
4359,M,70+,40.16,96.52,-12.807618765350826,Retire,Short,Avoid,AA
4360,M,60s,19.98,147.85,1.0113794757081074,Growth,Medium,Neutral,A
4361,M,50s,25.76,103.22,-3.10330430568595,Stable,Long,Neutral,A
4362,F,60s,34.07,121.31,10.802663626647435,Growth,Long,Safe,AA
4363,F,50s,29.8,23.98,1.4038795228717316,Stable,Short,Neutral,AAA
4364,M,40s,53.97,21.11,1.6059688805605488,Stable,Medium,Active,AAA
4365,M,50s,44.24,28.77,-2.567647106706638,Retire,Long,Safe,AAA
4366,F,50s,8.97,34.29,1.081503444510279,Growth,Medium,Aggressive,BBB
4367,M,50s,10.11,120.05,2.741404257934321,Growth,Long,Aggressive,A
4368,M,60s,22.29,94.57,-1.6832062185914598,Stable,Short,Neutral,BBB
4369,M,60s,129.4,53.76,-2.283409598547226,Stable,Short,Active,BBB
4370,M,60s,15.16,9.13,-0.7047223906216371,Retire,Medium,Neutral,AAA
4371,M,60s,25.37,7.25,1.997447005602715,Growth,Long,Neutral,AA
4372,M,40s,19.51,41.12,-1.9533743401434769,Growth,Long,Aggressive,BBB
4373,M,40s,19.24,73.13,-4.202793847120667,Growth,Long,Safe,AAA
4374,M,70+,34.56,30.83,5.115756164138907,Retire,Medium,Avoid,AA
4375,M,40s,91.89,185.57,3.07395074223491,Retire,Long,Safe,AAA
4376,M,50s,43.15,12.5,-5.008128773262266,Retire,Long,Neutral,AAA
4377,M,60s,15.76,11.16,9.64051580738008,Retire,Medium,Safe,AA
4378,F,50s,271.13,18.21,7.345610595305096,Retire,Long,Safe,AA
4379,M,70+,31.91,17.6,-0.9744257976354588,Retire,Long,Active,BBB
4380,M,50s,18.88,53.18,1.55951270012904,Stable,Long,Neutral,AAA
4381,M,40s,92.73,22.66,-3.834589899343255,Stable,Long,Neutral,A
4382,M,50s,20.59,8.22,1.9388341342573945,Stable,Long,Safe,BBB
4383,M,60s,113.33,73.88,-0.3840201151613764,Stable,Long,Safe,AA
4384,M,50s,14.93,6.79,-1.7560617929461286,Growth,Medium,Safe,AAA
4385,F,50s,94.07,12.63,1.2085861182327795,Growth,Long,Neutral,AA
4386,M,70+,35.19,7.69,16.524353045688244,Retire,Medium,Neutral,A
4387,F,70+,84.17,39.9,4.133178518480851,Growth,Long,Neutral,BBB
4388,M,50s,137.2,39.15,5.540614933105981,Inheritance,Long,Safe,AA
4389,M,50s,12.11,185.83,-3.554210112689049,Stable,Long,Active,AA
4390,M,50s,83.15,75.37,3.055314536273168,Retire,Long,Safe,AA
4391,M,70+,9.71,121.2,-1.5280907031289148,Growth,Medium,Safe,AA
4392,M,70+,12.96,42.94,-0.2735467735890173,Inheritance,Long,Active,AAA
4393,F,50s,15.76,13.75,12.000514742312674,Retire,Short,Safe,A
4394,M,60s,44.83,37.16,-7.19872590130628,Retire,Short,Neutral,AA
4395,F,50s,30.77,56.44,-2.4488638516896644,Growth,Long,Avoid,AA
4396,F,40s,26.21,62.39,0.1687036201097225,Stable,Long,Avoid,AA
4397,M,40s,33.68,21.65,14.975061282649648,Inheritance,Short,Neutral,AA
4398,M,50s,48.09,51.41,2.9990909769876506,Retire,Medium,Safe,BBB
4399,M,50s,51.14,14.3,3.944424702597349,Growth,Medium,Avoid,AA
4400,M,40s,71.9,12.95,7.256263319741696,Retire,Long,Neutral,BBB
4401,M,60s,128.51,12.13,0.7538435212225414,Retire,Long,Safe,AA
4402,M,50s,29.46,33.86,-9.7821193667736,Inheritance,Short,Active,AA
4403,M,60s,19.75,11.47,3.024369470967714,Retire,Long,Active,AAA
4404,M,50s,48.95,22.6,9.967331067552276,Retire,Medium,Neutral,AA
4405,F,40s,12.0,74.64,-4.31664735570193,Growth,Long,Safe,AAA
4406,F,50s,17.41,13.12,-1.258869055528189,Retire,Short,Neutral,A
4407,F,50s,66.65,21.03,3.797360710400644,Retire,Long,Neutral,BBB
4408,M,50s,27.13,35.32,4.938933910365617,Stable,Short,Avoid,AAA
4409,M,40s,11.4,41.36,7.288256355890743,Growth,Long,Safe,AA
4410,M,50s,9.1,21.13,3.2941271836243846,Growth,Long,Active,A
4411,M,40s,31.15,67.23,11.660346105289433,Growth,Short,Neutral,AA
4412,M,60s,74.7,56.34,-5.202533227211226,Stable,Short,Neutral,AAA
4413,F,60s,73.91,92.38,1.3836185230875042,Stable,Medium,Avoid,AAA
4414,F,40s,32.74,30.77,7.766600244090305,Stable,Long,Neutral,A
4415,M,50s,149.47,20.87,22.523042147909145,Growth,Short,Safe,A
4416,M,40s,27.55,17.91,2.62541766521196,Growth,Long,Active,A
4417,M,60s,26.82,43.66,19.04618885466733,Inheritance,Long,Safe,A
4418,M,50s,5.0,23.58,1.6980160647164677,Inheritance,Medium,Active,AA
4419,M,50s,20.95,19.84,17.653236287009875,Stable,Short,Safe,BBB
4420,M,50s,59.24,22.12,2.591514678056317,Stable,Long,Neutral,AAA
4421,M,70+,104.71,17.9,0.5701655587219578,Growth,Medium,Active,AA
4422,F,50s,15.42,39.61,-0.7663566064190608,Retire,Short,Avoid,AA
4423,M,60s,43.37,9.29,-3.540188260470789,Retire,Long,Safe,BBB
4424,F,50s,69.23,43.5,4.412023574646962,Growth,Medium,Active,AA
4425,M,70+,30.23,60.88,1.084076662820732,Stable,Medium,Safe,AA
4426,M,60s,5.0,19.63,4.379611215662349,Stable,Short,Neutral,A
4427,M,50s,36.52,186.76,-1.2664023340010155,Stable,Long,Safe,A
4428,M,60s,55.1,33.64,-0.5773705399639839,Growth,Medium,Neutral,AAA
4429,M,50s,14.04,8.12,-4.38596365512317,Retire,Long,Avoid,A
4430,F,60s,24.45,25.71,1.6581140952202975,Growth,Medium,Neutral,AA
4431,F,60s,11.89,35.04,0.8537200614046503,Stable,Medium,Safe,AA
4432,M,40s,5.0,49.6,3.03048197370448,Growth,Long,Neutral,AA
4433,M,60s,68.14,26.27,8.365966261446257,Stable,Medium,Safe,AAA
4434,F,50s,29.87,13.32,4.248606118341836,Inheritance,Medium,Neutral,AA
4435,M,50s,107.57,12.36,5.824199865243096,Stable,Short,Safe,AAA
4436,M,50s,59.49,18.39,1.1697254243886013,Inheritance,Long,Safe,AAA
4437,M,60s,22.57,20.05,7.520381076851623,Growth,Short,Neutral,AAA
4438,F,50s,28.04,11.92,-1.963067870346158,Stable,Long,Safe,A
4439,F,40s,47.13,17.12,5.083522534558127,Stable,Long,Active,AA
4440,M,60s,64.94,59.95,6.38616678770767,Stable,Short,Neutral,BBB
4441,F,40s,38.79,145.99,-1.6220298499900143,Growth,Short,Neutral,AAA
4442,F,40s,72.56,65.36,-0.9477693731639204,Stable,Long,Safe,AA
4443,M,50s,23.63,107.26,4.736795510301861,Stable,Long,Neutral,BBB
4444,M,50s,13.49,79.58,-2.4778509164468665,Growth,Long,Avoid,A
4445,M,50s,28.45,70.09,10.538885567964096,Growth,Medium,Active,AA
4446,F,40s,35.31,24.43,3.5195293973798725,Retire,Medium,Safe,AAA
4447,M,70+,11.46,37.59,3.6247026639106616,Retire,Long,Safe,A
4448,F,60s,10.28,22.68,4.242584819108464,Retire,Long,Safe,AA
4449,M,50s,42.86,27.19,0.9548558575197984,Retire,Long,Aggressive,AAA
4450,F,50s,21.65,35.21,-0.1421768721904137,Stable,Medium,Neutral,AAA
4451,M,50s,26.24,62.94,5.043036314052829,Growth,Long,Safe,AAA
4452,M,60s,22.47,48.47,-5.703117620915865,Stable,Short,Aggressive,AA
4453,F,40s,101.14,28.63,-0.2208094597185295,Retire,Short,Safe,AAA
4454,F,40s,82.22,34.81,-2.948897184242383,Stable,Long,Neutral,AAA
4455,F,70+,11.14,48.92,-0.8476300109101276,Other,Long,Neutral,AA
4456,M,50s,19.57,60.38,14.413208736284131,Stable,Medium,Active,BBB
4457,F,50s,59.15,8.44,-1.185887401479646,Inheritance,Long,Safe,AA
4458,M,70+,48.5,12.56,-6.445728049735044,Retire,Medium,Neutral,A
4459,M,60s,28.99,89.71,6.695190446338217,Retire,Short,Neutral,BBB
4460,M,50s,12.06,31.35,4.931047676420808,Growth,Long,Safe,AAA
4461,M,60s,17.36,22.61,7.639065439190595,Stable,Medium,Avoid,AA
4462,M,40s,19.82,26.12,-2.5202455370175736,Growth,Short,Neutral,AA
4463,F,60s,37.4,26.12,3.5295767686093,Growth,Medium,Neutral,BBB
4464,M,50s,117.09,54.72,7.042713457242056,Retire,Medium,Neutral,AA
4465,F,60s,17.3,12.22,12.957573083841488,Growth,Short,Safe,A
4466,M,70+,13.19,33.86,3.939600243293384,Growth,Long,Safe,AA
4467,M,70+,27.47,41.33,0.6829510248014259,Growth,Long,Neutral,A
4468,M,70+,68.4,47.31,7.571433254745008,Stable,Medium,Neutral,A
4469,F,50s,9.42,40.47,9.74734139977489,Retire,Long,Active,BBB
4470,F,50s,95.86,52.68,4.488418828393903,Stable,Long,Neutral,A
4471,F,50s,26.11,19.78,7.365852500306902,Inheritance,Long,Neutral,AAA
4472,F,60s,16.65,14.19,5.577421158026397,Retire,Medium,Safe,AA
4473,M,70+,8.33,302.26,8.732192067789546,Retire,Short,Safe,BBB
4474,M,50s,52.73,25.25,12.551177092014877,Stable,Long,Neutral,A
4475,F,70+,26.13,28.05,4.134386931496059,Growth,Medium,Avoid,A
4476,M,60s,34.35,60.95,4.383287068106978,Stable,Short,Aggressive,AAA
4477,M,70+,14.58,139.28,0.0370066352467723,Retire,Long,Active,A
4478,M,70+,23.21,20.29,-0.989065965473479,Growth,Short,Neutral,A
4479,M,50s,20.3,13.48,6.179596574602675,Retire,Long,Safe,AA
4480,M,40s,27.65,10.83,1.740346376969404,Retire,Long,Neutral,A
4481,M,40s,17.54,138.91,15.747676480156713,Stable,Long,Neutral,AAA
4482,M,50s,8.78,13.01,-1.0051657382506352,Stable,Long,Neutral,BBB
4483,M,60s,265.81,32.3,-0.4907988737389512,Stable,Medium,Avoid,AA
4484,M,60s,10.07,13.74,2.8655292742839844,Retire,Long,Active,BBB
4485,M,70+,34.65,8.99,1.0183694134544783,Stable,Long,Neutral,A
4486,F,60s,7.26,25.45,0.999969886135732,Growth,Short,Avoid,A
4487,M,40s,6.06,14.24,-0.3209701735900183,Stable,Long,Safe,BBB
4488,M,40s,32.4,17.77,-2.620895577678173,Stable,Long,Neutral,AA
4489,F,40s,34.45,201.44,8.18180646579938,Retire,Long,Safe,AA
4490,M,50s,82.2,48.54,-1.0088119151223207,Retire,Long,Safe,AA
4491,M,50s,41.25,76.58,-11.172068253448074,Growth,Medium,Avoid,AA
4492,F,40s,26.58,69.56,-5.077947080418676,Stable,Medium,Active,AA
4493,M,50s,14.02,30.24,4.510809757689493,Stable,Short,Avoid,BBB
4494,F,40s,99.41,22.29,-9.825828903401211,Growth,Short,Safe,AAA
4495,F,60s,63.0,41.43,4.521013020811204,Growth,Medium,Safe,A
4496,F,50s,11.06,38.54,5.76994219710929,Growth,Long,Neutral,AAA
4497,M,50s,30.89,19.85,4.305076117817097,Growth,Long,Neutral,BBB
4498,M,50s,33.62,37.22,8.296550512284174,Retire,Medium,Active,A
4499,M,70+,22.73,17.54,-0.251810321314716,Inheritance,Long,Neutral,AAA
4500,M,50s,55.56,28.38,-4.024335345380936,Inheritance,Medium,Neutral,AA
4501,M,50s,58.29,24.49,0.0234026914588403,Retire,Long,Neutral,AA
4502,M,60s,25.73,10.57,1.673751032062465,Growth,Long,Neutral,AAA
4503,M,60s,23.93,5.0,5.210197491047541,Stable,Long,Safe,A
4504,M,70+,99.4,14.22,-3.727398203165511,Growth,Short,Neutral,A
4505,M,50s,63.2,167.95,-7.282875639046848,Retire,Medium,Safe,AAA
4506,M,50s,31.75,25.06,0.9775186976323402,Stable,Long,Active,A
4507,F,40s,8.14,66.58,0.334901261788878,Retire,Long,Neutral,BBB
4508,M,60s,39.46,5.0,3.6839620856177646,Stable,Long,Neutral,AAA
4509,M,50s,52.38,13.36,1.462602203010177,Retire,Short,Neutral,A
4510,F,40s,5.0,9.79,2.566548157400095,Stable,Medium,Neutral,AA
4511,M,50s,36.65,27.6,7.42664018184036,Growth,Medium,Neutral,AA
4512,M,50s,21.47,292.88,10.53619777202719,Growth,Long,Neutral,AAA
4513,M,40s,25.11,50.11,8.175256156808185,Retire,Long,Safe,A
4514,F,60s,14.5,152.33,2.532562264506333,Growth,Short,Safe,BBB
4515,M,60s,26.61,26.34,1.7289903503255433,Stable,Medium,Safe,AA
4516,M,40s,91.25,113.11,1.9372839003786169,Growth,Long,Avoid,AA
4517,M,50s,20.97,213.99,-5.112115287496611,Stable,Long,Active,AA
4518,F,60s,64.87,30.01,-6.956417862459108,Growth,Medium,Neutral,AAA
4519,M,50s,15.72,20.38,3.763407719484269,Growth,Short,Safe,AAA
4520,M,50s,54.98,10.11,-7.96296370163504,Stable,Medium,Avoid,BBB
4521,F,50s,30.0,25.07,-4.4816162882033055,Stable,Medium,Neutral,A
4522,M,60s,39.71,35.65,-3.715572372282749,Inheritance,Long,Neutral,AA
4523,F,70+,30.14,206.0,4.020434048591604,Growth,Medium,Neutral,A
4524,M,60s,50.06,10.32,1.882681475859238,Stable,Long,Neutral,AA
4525,F,40s,5.0,34.94,1.611957903180827,Retire,Long,Active,AAA
4526,M,50s,9.62,6.47,3.86338378826554,Growth,Medium,Avoid,A
4527,F,70+,41.83,22.55,5.736498506400589,Other,Long,Safe,AA
4528,F,40s,5.84,43.83,1.8371791556164967,Retire,Long,Active,A
4529,M,70+,19.6,52.53,8.127407082659,Inheritance,Medium,Avoid,AA
4530,M,70+,28.69,56.27,-9.98208383001009,Retire,Short,Safe,AAA
4531,M,40s,15.45,47.35,7.029409129994124,Inheritance,Long,Safe,AA
4532,M,70+,17.23,55.83,5.282138080484411,Growth,Long,Neutral,AA
4533,M,50s,37.24,34.51,-1.1177712177531274,Stable,Medium,Safe,AA
4534,M,60s,67.18,12.9,-3.5165255502424664,Stable,Medium,Active,AA
4535,M,50s,13.92,6.26,1.552262630678669,Growth,Long,Active,AAA
4536,M,50s,18.91,20.25,12.122418173852578,Stable,Short,Active,AA
4537,M,60s,16.69,29.34,1.873670966825558,Inheritance,Long,Safe,AAA
4538,F,60s,5.0,102.36,-0.9026914888535352,Growth,Long,Aggressive,A
